id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_years,days_since_last_review,listing_age_years,n_amenities,amenity_wifi,amenity_kitchen,amenity_parking,amenity_heating,amenity_ac,amenity_tv,amenity_washer,amenity_dryer,amenity_dishwasher,amenity_free_street_parking,amenity_private_entrance,amenity_dedicated_workspace,amenity_self_checkin,amenity_pets_allowed,amenity_bathtub,price
53899025,103346817,2016-11-11,"Boston, MA",within an hour,100.0,68.0,True,Jeffries Point,10.0,11.0,True,True,East Boston,42.36662,-71.03784,Entire condo,Entire home/apt,4,2.0,2.0,3.0,"[""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Baking sheet"", ""Drying rack for clothing"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Refrigerator"", ""Lockbox"", ""Freezer"", ""Dining table"", ""Private backyard \u2013 Not fully fenced"", ""Shampoo"", ""Hangers"", ""Exercise equipment: free weights, yoga mat"", ""Wine glasses"", ""Stainless steel gas stove"", ""Cleaning products"", ""Books and reading material"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Outdoor dining area"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Clothing storage: closet"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Fast wifi \u2013 333 Mbps"", ""Outdoor furniture"", ""Dishes and silverware"", ""TV with Roku"", ""Room-darkening shades"", ""Hot water""]",1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,True,0,0,0,0,60,21,1,0,28,126,2022-03-01,2025-09-08,4.93,4.9,4.93,4.92,4.98,4.93,4.73,False,3,3,0,0,1.38,9.05681040383299,85.0,3.756331279945243,47,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,432.0
1145755720477131208,501999278,2023-02-20,,within an hour,100.0,90.0,False,Gateway District,2864.0,6545.0,True,True,Bay Village,42.35042,-71.06731,Room in hotel,Hotel room,16,4.0,4.0,8.0,"[""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Building staff"", ""Patio or balcony"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Crib"", ""Self check-in"", ""Fire extinguisher"", ""Gym"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Paid parking on premises""]",1,1125,1.0,3.0,1.0,1125.0,1.0,160.6,True,21,51,81,320,0,0,0,90,0,0,,,,,,,,,,True,46,0,0,0,,2.7816563997262147,,,24,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,40000.0
849408,4434391,2012-12-18,"Boston, MA",within an hour,100.0,100.0,True,Roslindale,2.0,3.0,True,True,Roslindale,42.29038,-71.13919,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,"[""Toaster"", ""Free washer \u2013 In unit"", ""65 inch HDTV with HBO Max, Disney+, Apple TV, Hulu, Amazon Prime Video, Netflix, standard cable"", ""Free driveway parking on premises \u2013 4 spaces"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Shared backyard \u2013 Not fully fenced"", ""Exterior security cameras on property"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Fireplace guards"", ""Ceiling fan"", ""Refrigerator"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Dining table"", ""Portable fans"", ""Shampoo"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Mini fridge"", ""Cleaning products"", ""Books and reading material"", ""Window AC unit"", ""Rice maker"", ""Gas stove"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Lockbox"", ""Fast wifi \u2013 93 Mbps"", ""Bed linens"", ""Oven"", ""Outdoor dining area"", ""Shower gel"", ""Shared patio or balcony"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Self check-in"", ""Fire extinguisher"", ""BBQ grill"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Board games"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",5,730,3.0,5.0,730.0,730.0,5.0,730.0,True,0,24,24,73,114,10,1,24,16,100,2014-01-02,2025-09-02,4.88,4.92,4.87,4.94,4.93,4.74,4.77,False,2,2,0,0,0.8,12.955509924709103,91.0,11.915126625598903,66,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,420.0
47385123,154540888,2017-10-14,"Boston, MA",within an hour,100.0,98.0,True,South End,2.0,2.0,True,False,South End,42.34406280517578,-71.06999969482422,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Toaster"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Indoor fireplace: electric"", ""Drying rack for clothing"", ""60 inch HDTV with Amazon Prime Video, Netflix, premium cable, standard cable"", ""Hair dryer"", ""Essentials"", ""Fireplace guards"", ""Refrigerator"", ""Cooking basics"", ""Dove body soap"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Dining table"", ""Smart lock"", ""Portable fans"", ""Hot water kettle"", ""Hangers"", ""Maxxam conditioner"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Cleaning products"", ""Books and reading material"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Mosquito net"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Paid parking garage off premises"", ""Bed linens"", ""Oven"", ""Outdoor dining area"", ""Central heating"", ""Shower gel"", ""Maxxam shampoo"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Window guards"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Thor stainless steel gas stove"", ""Garden view"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Central air conditioning"", ""Dishes and silverware"", ""Connect your device via Bluetooth sound system"", ""Ethernet connection"", ""Room-darkening shades"", ""Hot water""]",29,365,29.0,29.0,365.0,365.0,29.0,365.0,True,0,0,30,304,16,5,0,39,4,255,2021-08-18,2025-08-02,5.0,5.0,5.0,5.0,5.0,5.0,4.88,False,2,2,0,0,0.32,8.134154688569472,122.0,4.290212183436003,62,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,195.0
1440340437745911593,250399091,2019-03-21,,within an hour,100.0,90.0,False,Downtown,13.0,13.0,True,False,Downtown,42.36151,-71.05558,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hot water kettle"", ""Coffee"", ""Cleaning products"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Stove"", ""Body soap"", ""Conditioner"", ""Fire extinguisher"", ""Hot water""]",30,730,2.0,28.0,730.0,730.0,25.9,730.0,True,0,0,22,297,3,3,2,32,0,180,2025-07-06,2025-09-15,5.0,5.0,5.0,4.33,5.0,5.0,5.0,False,12,12,0,0,1.13,6.702258726899384,78.0,0.4079397672826831,25,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,160.0
47536459,39266840,2015-07-22,"Boston, MA",within an hour,100.0,100.0,True,Dorchester,4.0,4.0,True,True,Dorchester,42.30043,-71.06091,Entire rental unit,Entire home/apt,10,2.0,4.0,6.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Pack \u2019n play/Travel crib - available upon request"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Refrigerator"", ""Laundromat nearby"", ""Smart lock"", ""Portable fans"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Free street parking"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Outdoor dining area"", ""Crib"", ""Dryer"", ""Shower gel"", ""Shared patio or balcony"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Self check-in"", ""Fire extinguisher"", ""BBQ grill"", ""Outdoor furniture"", ""Free driveway parking on premises \u2013 2 spaces"", ""Central air conditioning"", ""Dishes and silverware"", ""Ethernet connection"", ""Room-darkening shades"", ""Shared backyard \u2013 Fully fenced"", ""Hot water""]",29,90,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,14,32,62,65,86,0,0,65,0,0,2021-02-13,2023-12-10,4.9,4.91,4.88,4.97,4.92,4.49,4.66,True,4,4,0,0,1.53,10.365503080082137,723.0,4.799452429842574,59,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,486.0
53428804,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Downtown,42.35119,-71.06402,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Fast wifi \u2013 304 Mbps"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.3,1125.0,True,0,0,0,132,1,0,0,0,0,0,2023-03-13,2023-03-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,343,343,0,0,0.03,8.960985626283367,995.0,2.724161533196441,31,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,344.0
1081085435412096969,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,West End,42.36553079999999,-71.06490629999999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",32,1125,30.0,335.0,1125.0,1125.0,38.2,1125.0,True,0,0,13,288,1,0,0,22,1,0,2024-08-31,2024-08-31,4.0,4.0,4.0,4.0,4.0,4.0,2.0,True,343,343,0,0,0.08,8.960985626283367,458.0,1.2539356605065024,31,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,393.0
619452432107274976,357698265,2020-07-21,,within an hour,100.0,100.0,True,Brighton,4.0,12.0,True,True,Brighton,42.34344,-71.15595,Private room in home,Private room,2,2.0,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Shampoo"", ""TV"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Coffee"", ""Mini fridge"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Free street parking"", ""Hot water""]",29,31,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,22,52,82,262,67,10,0,92,21,255,2022-06-26,2025-08-18,4.9,4.91,4.85,5.0,4.97,4.76,4.82,True,4,0,4,0,1.69,5.366187542778919,106.0,3.436002737850787,32,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,96.0
54105912,2186786,2012-04-20,"Massachusetts, United States",within a few hours,67.0,,False,Roslindale,1.0,1.0,True,True,Roslindale,42.29047,-71.13168,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Toaster"", ""Backyard"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""32 inch HDTV with Apple TV, Disney+, Netflix, Roku"", ""Drying rack for clothing"", ""Eco by Green Culture conditioner"", ""Hair dryer"", ""Essentials"", ""Cooking basics"", ""Laundromat nearby"", ""Freezer"", ""Dining table"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Free street parking"", ""Coffee"", ""Cleaning products"", ""Books and reading material"", ""Wifi"", ""Extra pillows and blankets"", ""Eco by Green Culture body soap"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Eco by Green Culture shampoo"", ""Bed linens"", ""Oven"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Empava induction stove"", ""Kitchen"", ""Microwave"", ""Private patio or balcony"", ""GE refrigerator"", ""Self check-in"", ""Fire extinguisher"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Room-darkening shades"", ""Coffee maker: drip coffee maker"", ""Hot water""]",29,65,29.0,29.0,65.0,65.0,29.0,65.0,True,29,59,88,88,44,0,0,88,0,0,2022-04-24,2023-11-26,4.98,5.0,5.0,5.0,5.0,4.95,5.0,False,1,1,0,0,1.06,13.618069815195073,737.0,3.608487337440109,48,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,174.0
693758295305744325,22779809,2014-10-20,"Pasadena, CA",,,100.0,False,Downtown,1.0,7.0,True,True,Downtown,42.35904379999999,-71.0535238,Entire serviced apartment,Entire home/apt,4,1.0,1.0,2.0,"[""Toaster"", ""Harbor view"", ""Smoke alarm"", ""Safe"", ""Iron"", ""27 inch TV"", ""Carbon monoxide alarm"", ""Building staff"", ""Shared gym in building"", ""City skyline view"", ""Hair dryer"", ""Essentials"", ""Dining table"", ""Shampoo"", ""Hangers"", ""Wine glasses"", ""Coffee"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill"", ""Mini fridge"", ""Movie theater"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dryer"", ""Central heating"", ""Shower gel"", ""Board games"", ""Microwave"", ""Body soap"", ""Bathtub"", ""Conditioner"", ""Self check-in"", ""Fire extinguisher"", ""Clothing storage: closet and dresser"", ""Central air conditioning"", ""Dishes and silverware"", ""Pool table"", ""Room-darkening shades"", ""Coffee maker: drip coffee maker"", ""Hot water""]",7,7,7.0,7.0,7.0,7.0,7.0,7.0,True,0,0,0,81,0,0,0,6,0,0,,,,,,,,,,False,1,1,0,0,,11.118412046543463,,,42,True,False,False,True,True,True,True,True,False,False,False,False,True,False,True,406.0
962610,4434391,2012-12-18,"Boston, MA",within an hour,100.0,100.0,True,Roslindale,2.0,3.0,True,True,West Roxbury,42.29175,-71.14096,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Toaster"", ""Backyard"", ""Heating"", ""Kitchenette"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Patio or balcony"", ""Dining table"", ""Portable fans"", ""Children\u2019s books and toys"", ""Shampoo"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dryer"", ""Shower gel"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Fire extinguisher"", ""BBQ grill"", ""Free parking on premises"", ""TV with standard cable"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",4,729,4.0,4.0,729.0,729.0,4.0,729.0,True,5,23,32,53,113,12,1,32,8,96,2013-08-01,2025-09-03,4.91,4.95,4.99,4.93,4.87,4.73,4.87,False,2,2,0,0,0.76,12.955509924709103,90.0,12.336755646817249,51,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,136.0
666383993088270320,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Mission Hill,42.32992410000001,-71.1043268,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.3,1125.0,True,0,0,0,54,0,0,0,0,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,30,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,255.0
1029841788256905786,2006852,2012-03-25,"Boston, MA",within an hour,100.0,100.0,True,Spring Hill,35.0,76.0,True,True,West End,42.36142206052489,-71.06718317321649,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Smart lock"", ""Paid parking off premises"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Central air conditioning"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",1,365,1.0,5.0,365.0,365.0,3.9,365.0,True,4,24,49,320,68,28,1,55,47,168,2024-01-01,2025-08-31,4.81,4.85,4.69,4.97,4.91,4.97,4.59,True,23,23,0,0,3.22,13.689253935660506,93.0,1.919233401779603,34,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,262.0
6851460,22348222,2014-10-09,"Massachusetts, United States",within an hour,100.0,100.0,False,Beacon Hill,120.0,136.0,True,True,South End,42.34441,-71.07633,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Smart lock"", ""Paid parking off premises"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Bed linens"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,3,20,50,321,169,27,1,59,23,162,2015-10-25,2025-08-28,4.52,4.69,4.67,4.83,4.83,4.96,4.4,False,86,86,0,0,1.4,11.148528405201915,96.0,10.105407255304586,27,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,163.0
578997260391302435,814298,2011-07-13,"Boston, MA",within an hour,100.0,100.0,False,Beacon Hill,79.0,112.0,True,True,South Boston,42.3430459867776,-71.05572826729508,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Refrigerator"", ""Smart lock"", ""Coffee"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Dishes and silverware""]",2,365,1.0,7.0,365.0,365.0,5.6,365.0,True,11,34,56,56,29,5,2,56,5,30,2022-04-03,2025-09-19,4.0,4.34,4.07,4.79,4.41,4.52,4.03,True,57,27,30,0,0.69,14.390143737166325,74.0,3.665982203969884,24,True,True,False,True,True,False,True,True,True,False,False,True,True,False,False,108.0
36040459,102134649,2016-11-01,"Cambridge, MA",within an hour,100.0,100.0,False,Neighborhood Nine,3.0,9.0,True,True,South End,42.34666,-71.07425,Private room in rental unit,Private room,1,1.5,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Private living room"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Lockbox"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Dryer"", ""Kitchen"", ""Stove"", ""Self check-in"", ""Fire extinguisher"", ""Room-darkening shades"", ""Hot water""]",120,1125,120.0,120.0,1125.0,1125.0,120.0,1125.0,True,30,60,90,179,2,0,0,99,0,0,2019-06-28,2019-07-28,5.0,4.5,5.0,5.0,4.5,5.0,5.0,False,1,0,1,0,0.03,9.084188911704311,2319.0,6.431211498973306,29,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,179.0
